"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-01-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"7206","충청남도 서산시 성연면 일람리","1089","1089","0000","서산테크노밸리고운라피네","67.2605","202201","21","18,000","-","2","-","-","2018","성연3로 57-30","-","중개거래","충남 서산시","-"
"7207","충청남도 서산시 성연면 일람리","1089","1089","0000","서산테크노밸리고운라피네","84.6603","202201","21","25,200","-","9","-","-","2018","성연3로 57-30","-","중개거래","충남 서산시","-"
"7208","충청남도 서산시 성연면 왕정리","712","0712","0000","힐스테이트서산아파트","84.9498","202201","21","28,500","-","22","-","-","2017","성연3로 76","-","중개거래","충남 서산시","-"
"7209","충청남도 서산시 성연면 왕정리","725","0725","0000","e편한세상서산테크노밸리","74.5253","202201","21","25,500","-","17","-","-","2018","성연4로 46","-","중개거래","충남 서산시","-"
"7210","충청남도 서산시 음암면 부장리","219-2","0219","0002","수림아파트","59.9718","202201","21","8,750","-","7","-","-","2007","음암로 499","-","중개거래","충남 당진시 충남 서산시","-"
"7211","충청남도 논산시 부창동","209-4","0209","0004","대림","59.8840","202201","21","11,000","-","11","-","-","1997","대림길 7","-","중개거래","충남 논산시","-"
"7212","충청남도 논산시 강산동","643","0643","0000","부영","48.6000","202201","21","7,500","-","15","-","-","1996","시민로307번길 28","-","중개거래","충남 논산시","-"
"7213","충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","123.6361","202201","21","42,000","-","9","-","-","2005","장안로 75","-","중개거래","충남 계룡시","-"
"7214","충청남도 계룡시 두마면 두계리","67","0067","0000","계룡더샵아파트","121.2800","202201","21","45,000","-","3","-","-","2008","사계로 101","-","중개거래","충남 계룡시","-"
"7215","충청남도 당진시 읍내동","1451","1451","0000","당진1차푸르지오","84.9475","202201","21","28,500","-","13","-","-","2011","북문로 15","-","중개거래","충남 당진시","-"
"7216","충청남도 당진시 채운동","1117","1117","0000","쉐르빌","124.6700","202201","21","23,700","-","12","-","-","2007","대호만로 23-13","-","중개거래","충남 당진시","-"
"7217","충청남도 당진시 원당동","1248","1248","0000","당진원당주공그린빌","84.9400","202201","21","25,000","-","4","-","-","2005","밤절로 104","-","중개거래","충남 당진시","-"
"7218","충청남도 당진시 시곡동","120-9","0120","0009","현대그린","59.9700","202201","21","11,600","-","10","-","-","1996","서해로 6258-8","-","중개거래","충남 당진시","-"
"7219","충청남도 당진시 우강면 창리","396","0396","0000","합덕우강유탑유블레스","84.2700","202201","21","25,870","-","4","-","-","2021","합우로 323-9","-","중개거래","충남 아산시","-"
"7220","충청남도 금산군 금산읍 상리","274","0274","0000","주공1차","49.7100","202201","21","12,200","-","9","-","-","2000","비호산로 5","-","중개거래","충남 금산군","-"
"7221","충청남도 서천군 서천읍 사곡리","394","0394","0000","서천코아루천년가","84.9873","202201","21","29,000","-","11","-","-","2019","대백제로 1042-41","-","중개거래","충남 서천군","-"
"7222","충청남도 홍성군 홍성읍 오관리","652","0652","0000","미림청솔","59.2200","202201","21","11,100","-","6","-","-","1997","내포로146번길 46","-","중개거래","충남 홍성군","-"
"7223","충청남도 홍성군 홍성읍 남장리","515","0515","0000","주공아파트1차","45.7900","202201","21","8,750","-","8","-","-","2001","문화로72번길 92","-","중개거래","충남 홍성군","-"
"7224","충청남도 홍성군 홍성읍 남장리","515","0515","0000","주공아파트1차","46.1600","202201","21","9,500","-","14","-","-","2001","문화로72번길 92","-","중개거래","충남 홍성군","-"
"7225","충청남도 홍성군 홍성읍 내법리","285-78","0285","0078","현광","59.9900","202201","21","6,000","-","3","-","-","1997","도청대로96번길 85-17","-","중개거래","충남 홍성군","-"
"7226","충청남도 홍성군 홍성읍 내법리","285-78","0285","0078","현광","59.9900","202201","21","6,500","-","8","-","-","1997","도청대로96번길 85-17","-","중개거래","충남 홍성군","-"
"7227","충청남도 홍성군 홍북읍 신경리","1169","1169","0000","효성해링턴플레이스","67.9710","202201","21","27,000","-","17","-","-","2014","신대로 54","-","직거래","-","-"
"7228","충청남도 홍성군 홍북읍 신경리","1169","1169","0000","효성해링턴플레이스","84.9860","202201","21","36,000","-","21","-","-","2014","신대로 54","-","중개거래","충남 홍성군","-"
"7229","전라남도 목포시 산정동","1259-3","1259","0003","신안비치3차","59.9400","202201","21","9,000","-","10","-","-","1995","고하대로 641-11","-","직거래","-","-"
"7230","전라남도 목포시 산정동","1284","1284","0000","근화삼학베아채","82.2406","202201","21","22,500","-","4","-","-","2019","자유로 87","-","직거래","-","-"
"7231","전라남도 목포시 연산동","1260","1260","0000","연산주공3단지","59.9600","202201","21","9,300","-","13","-","-","1996","원산중앙로 87","-","직거래","-","-"
"7232","전라남도 목포시 상동","1139-7","1139","0007","에메랄드퀸","63.6800","202201","21","25,000","-","37","-","-","2019","평화로83번길 16","-","중개거래","전남 목포시 전남 무안군","-"
"7233","전라남도 목포시 상동","886","0886","0000","우성","59.9000","202201","21","11,500","-","7","-","-","1994","신흥로 13","-","중개거래","전남 목포시","-"
"7234","전라남도 목포시 용해동","400-1","0400","0001","라이프","84.7600","202201","21","7,900","-","3","-","-","1990","용당로 323","-","중개거래","전남 목포시","-"
"7235","전라남도 목포시 석현동","816-12","0816","0012","근화블루빌","77.5526","202201","21","14,800","-","11","-","-","2006","텃골로13번길 26","-","중개거래","전남 목포시","-"
"7236","전라남도 목포시 옥암동","1174","1174","0000","푸르지오","84.9620","202201","21","23,000","-","8","-","-","2007","남악1로 51","-","중개거래","전남 목포시","-"
"7237","전라남도 여수시 여서동","43-3","0043","0003","경남2차","73.8440","202201","21","16,400","-","10","-","-","1992","장군산길 10","-","중개거래","전남 여수시","-"
"7238","전라남도 여수시 미평동","284","0284","0000","미평주공2단지","38.6400","202201","21","6,000","-","6","-","-","1992","미평로 77","-","직거래","-","-"
"7239","전라남도 여수시 안산동","441-1","0441","0001","부영2","50.0000","202201","21","12,500","-","10","-","-","1988","소호로 649","-","중개거래","전남 여수시","-"
"7240","전라남도 여수시 신기동","140","0140","0000","신화","84.9850","202201","21","16,800","-","11","-","-","1991","선소로 72-28","-","중개거래","전남 여수시","-"
"7241","전라남도 여수시 돌산읍 우두리","1132-1","1132","0001","청솔2차","59.8500","202201","21","11,500","-","6","-","-","2003","강남동로 46-25","-","중개거래","전남 여수시","-"
"7242","전라남도 순천시 조곡동","566","0566","0000","금강메트로빌","84.6737","202201","21","15,300","-","8","-","-","2004","둑실5길 25","-","중개거래","전남 순천시","-"
"7243","전라남도 순천시 덕암동","1-50","0001","0050","현대","59.9550","202201","21","10,700","-","13","-","-","1995","이수로 224-29","-","중개거래","전남 광양시 전남 순천시","-"
"7244","전라남도 순천시 연향동","1347","1347","0000","동성","84.9500","202201","21","17,100","-","1","-","-","1995","연향번영길 94","-","중개거래","전남 순천시","-"
"7245","전라남도 순천시 연향동","1746","1746","0000","송보파인빌","84.6930","202201","21","32,200","-","2","-","-","2015","구암3길 22","-","직거래","-","-"
"7246","전라남도 순천시 연향동","1626-1","1626","0001","호반리젠시빌1","59.9191","202201","21","15,400","-","11","-","-","2000","안산길 5","-","중개거래","전남 순천시","-"
"7247","전라남도 순천시 오천동","1086","1086","0000","해광샹그릴라","49.9938","202201","21","13,800","-","1","-","-","2015","지현길 17","-","직거래","-","-"
"7248","전라남도 순천시 조례동","1659","1659","0000","주공6","58.1400","202201","21","9,200","-","11","-","-","1995","봉화2길 105","-","중개거래","전남 순천시","-"
"7249","전라남도 순천시 조례동","1803","1803","0000","왕지아파트","59.7600","202201","21","11,400","-","11","-","-","1999","왕궁길 55","-","중개거래","전남 순천시","-"
"7250","전라남도 순천시 조례동","560","0560","0000","금호","59.8500","202201","21","14,500","-","8","-","-","1997","조례1길 9","-","중개거래","전남 순천시","-"
"7251","전라남도 순천시 조례동","1299-5","1299","0005","명지장미","49.7100","202201","21","4,800","-","4","-","-","1989","이수로 250","-","중개거래","전남 순천시","-"
"7252","전라남도 순천시 해룡면 신대리","1968","1968","0000","중흥에스-클래스6단지메가타운","59.9431","202201","21","28,700","-","11","-","-","2015","좌야로 135","-","중개거래","전남 순천시","-"
"7253","전라남도 순천시 해룡면 신대리","2003","2003","0000","중흥에스-클래스5단지","59.9960","202201","21","26,500","-","9","-","-","2014","신대로 97","-","중개거래","전남 순천시","-"
"7254","전라남도 순천시 해룡면 신대리","1969","1969","0000","중흥에코시티8단지","104.9516","202201","21","68,000","-","7","-","-","2018","신대로 147","-","중개거래","전남 순천시","-"
"7255","전라남도 순천시 해룡면 상삼리","428","0428","0000","신원아르시스","84.9692","202201","21","31,000","-","12","-","-","2007","지봉로 372-5","-","중개거래","전남 순천시","-"
"7256","전라남도 순천시 해룡면 상삼리","653","0653","0000","우미2","59.8300","202201","21","12,300","-","9","-","-","1994","장선배기길 141","-","중개거래","전남 순천시","-"
"7257","전라남도 나주시 성북동","11","0011","0000","성북주공","39.6000","202201","21","6,300","-","5","-","-","1989","대호길 10","-","중개거래","전남 나주시","-"
"7258","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","59.7900","202201","21","6,600","-","4","-","-","2006","광장로 70","-","중개거래","전남 광양시","-"
"7259","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","59.7900","202201","21","8,800","-","9","-","-","2006","광장로 70","-","중개거래","전남 광양시","-"
"7260","전라남도 광양시 중동","1663","1663","0000","금광","59.9950","202201","21","10,600","-","9","-","-","1998","공영로 10","-","중개거래","전남 광양시","-"
"7261","전라남도 광양시 중동","1434","1434","0000","주공2","49.7700","202201","21","4,900","-","11","-","-","1993","구마9길 11","-","중개거래","전남 광양시","-"
"7262","전라남도 광양시 중동","1655","1655","0000","호반","80.7790","202201","21","18,000","-","15","-","-","2001","공영로 39","-","중개거래","전남 광양시","-"
"7263","전라남도 광양시 광영동","755-2","0755","0002","현대고층","75.8000","202201","21","8,900","-","7","-","-","1991","광영로 141","-","중개거래","전남 광양시","-"
"7264","전라남도 광양시 금호동","624-13","0624","0013","사랑","71.5100","202201","21","6,300","-","6","-","-","1991","금호로 73","-","직거래","-","-"
"7265","전라남도 광양시 금호동","825","0825","0000","초원","84.3900","202201","21","10,200","-","4","-","-","1993","금호로 130","-","중개거래","전남 광양시","-"
"7266","전라남도 광양시 광양읍 구산리","832-1","0832","0001","덕진광양의봄","75.4833","202201","21","24,800","-","11","-","-","2013","서평1길 9","-","중개거래","전남 광양시","-"
"7267","전라남도 광양시 광양읍 덕례리","1695-1","1695","0001","영신그린빌","84.9440","202201","21","14,200","-","11","-","-","2000","예구1길 8","-","직거래","-","-"
"7268","전라남도 담양군 담양읍 담빛리","356","0356","0000","담양양우내안애퍼스트힐2단지","84.9731","202201","21","26,000","-","1","-","-","2020","태왕3로 50","-","중개거래","광주 광산구 전남 담양군","-"
"7269","전라남도 고흥군 도양읍 봉암리","3380","3380","0000","녹동프라자","43.0000","202201","21","5,180","-","4","-","-","1996","녹동신항8길 45","-","직거래","-","-"
"7270","전라남도 보성군 보성읍 우산리","7-2","0007","0002","보성장미힐","59.1500","202201","21","8,000","-","15","-","-","2003","중앙로 30-40","-","직거래","-","-"
"7271","전라남도 화순군 화순읍 벽라리","37","0037","0000","서라3","59.9850","202201","21","6,900","-","14","-","-","1996","오성로 558","-","중개거래","전남 화순군","-"
